product_id,product_name,category,subcategory,brand,unit_cost,standard_price,supplier_id,launch_date
P01278,Electronics Product 1278,Electronics,Accessories,TechOne,1010.43,1508.77,S0186,2024-06-25
P01279,Home Appliances Product 1279,Home Appliances,Cleaning,Apex,1760.38,2222.94,S0040,2024-06-20
P01280,Clothing Product 1280,Clothing,Men,Apex,789.54,1198.12,S0072,2024-11-23
P01281,Furniture Product 1281,Furniture,Storage,HomePro,1099.47,1339.78,S0288,2025-04-13
P01282,Office Supplies Product 1282,Office Supplies,Writing,Urbanix,332.31,422.11,S0275,2021-01-06
P01283,Office Supplies Product 1283,Office Supplies,Printing,HomePro,1045.04,1334.84,S0268,2024-11-22
P01284,Clothing Product 1284,Clothing,Footwear,Nova,1675.37,2001.15,S0116,2024-12-17
P01285,Accessories Product 1285,Accessories,Travel,Nova,1046.44,1665.16,S0097,2023-09-23
P01286,Accessories Product 1286,Accessories,Personal Accessories,TechOne,1754.98,2122.35,S0242,2023-08-07
P01287,Office Supplies Product 1287,Office Supplies,Paper,HomePro,3941.85,4927.98,S0007,2024-08-11
P01288,Furniture Product 1288,Furniture,Home Office,Vertex,1851.26,3062.67,S0270,2023-04-11
P01289,Office Supplies Product 1289,Office Supplies,Paper,Prime,1014.27,1288.68,S0182,2023-01-26
P01290,Clothing Product 1290,Clothing,Women,Nova,278.4,371.79,S0190,2025-01-06
P01291,Office Supplies Product 1291,Office Supplies,Printing,HomePro,547.41,658.57,S0132,2024-12-10
P01292,Clothing Product 1292,Clothing,Footwear,TechOne,-20.0,963.38,S0294,2022-01-13
P01293,Office Supplies Product 1293,Office Supplies,Paper,Urbanix,996.67,1544.45,S0225,2025-02-22
P01294,Furniture Product 1294,Furniture,Storage,Urbanix,488.0,743.78,S0017,2022-08-19
P01295,Furniture Product 1295,Furniture,Home Office,Vertex,318.35,470.76,S0158,2021-09-08
P01296,Furniture Product 1296,Furniture,Home Office,Prime,264.28,365.72,S0258,2025-05-23
P01297,Electronics Product 1297,Electronics,Laptops,Urbanix,180.11,230.19,S0023,2022-03-11
P01298,Electronics Product 1298,Electronics,Audio,Vertex,769.89,948.73,S0222,2022-05-08
P01299,Clothing Product 1299,Clothing,Men,Prime,165.88,276.0,S0074,2023-06-17
P01300,Office Supplies Product 1300,Office Supplies,Printing,TechOne,288.35,441.22,S0152,2021-10-31
P01301,Electronics Product 1301,Electronics,Laptops,TechOne,646.9,809.3,S0265,2021-10-19
P01302,Clothing Product 1302,Clothing,Footwear,Urbanix,229.06,315.5,S0148,2022-12-18
P01303,Home Appliances Product 1303,Home Appliances,Kitchen,ValueMax,1333.3,1754.31,S0012,2022-02-02
P01304,Furniture Product 1304,Furniture,Desks,Vertex,2120.27,2515.68,S0007,2021-12-19
P01305,Home Appliances Product 1305,Home Appliances,Kitchen,ValueMax,493.39,692.74,S0222,2025-07-23
P01306,Accessories Product 1306,Accessories,Travel,Urbanix,598.06,775.14,S0280,2023-12-23
P01307,Clothing Product 1307,Clothing,Women,Apex,1695.01,2053.92,S0088,2021-01-26
P01308,Clothing Product 1308,Clothing,Kids,Vertex,515.88,587.62,S0281,2021-07-05
P01309,Electronics Product 1309,Electronics,Laptops,TechOne,486.26,548.59,S0136,2025-01-25
P01310,Accessories Product 1310,Accessories,Watches,Urbanix,3045.72,3970.21,S0018,2022-05-08
P01311,Office Supplies Product 1311,Office Supplies,Printing,TechOne,2145.53,2905.22,S0160,2021-10-06
P01312,Accessories Product 1312,Accessories,Travel,Nova,1790.33,2189.93,S0293,2024-04-29
P01313,Clothing Product 1313,Clothing,Men,Apex,2013.52,3028.19,S0076,2025-03-10
P01314,Electronics Product 1314,Electronics,Mobiles,Vertex,122.36,166.13,S0289,2022-12-29
P01315,Electronics Product 1315,Electronics,Mobiles,ValueMax,3124.03,4646.7,S0196,2024-09-17
P01316,Clothing Product 1316,Clothing,Kids,Prime,1328.99,1776.04,S0119,2023-02-09
P01317,Clothing Product 1317,Clothing,Kids,HomePro,2666.57,3297.3,S0209,2021-07-18
P01318,Electronics Product 1318,Electronics,Laptops,ValueMax,1270.0,1767.35,S0121,2024-12-27
P01319,Home Appliances Product 1319,Home Appliances,Small Appliances,Apex,1079.04,1260.17,S0026,2025-08-05
P01320,Home Appliances Product 1320,Home Appliances,Kitchen,Nova,616.02,911.2,S0262,2025-12-02
P01321,Office Supplies Product 1321,Office Supplies,Paper,Vertex,1426.95,1732.33,S0113,2021-07-02
P01322,Office Supplies Product 1322,Office Supplies,Printing,Vertex,560.7,878.6,S0170,2023-10-29
P01323,Electronics Product 1323,Electronics,Audio,ValueMax,2183.24,2858.22,S0224,2024-02-12
P01324,Home Appliances Product 1324,Home Appliances,Cleaning,ValueMax,153.18,245.58,S0025,2021-05-25
P01325,Furniture Product 1325,Furniture,Home Office,Prime,588.07,698.2,S0217,2025-10-03
P01326,Home Appliances Product 1326,Home Appliances,Cleaning,ValueMax,7398.07,9273.35,S0110,2021-07-07
P01327,Furniture Product 1327,Furniture,Storage,Vertex,443.94,641.62,S0164,2022-05-06
P01328,Clothing Product 1328,Clothing,Men,HomePro,579.36,945.2,S0138,2025-11-03
P01329,Furniture Product 1329,Furniture,Chairs,Prime,279.68,496.46,S0234,2024-05-24
P01330,Electronics Product 1330,Electronics,Mobiles,Vertex,1218.69,1678.95,S0057,2023-06-21
P01331,Home Appliances Product 1331,Home Appliances,Cooling,Urbanix,313.9,574.68,S0033,2024-10-05
P01332,Office Supplies Product 1332,Office Supplies,Printing,Prime,756.48,996.72,S0124,2021-05-29
P01333,Office Supplies Product 1333,Office Supplies,Paper,Urbanix,1739.07,2804.4,S0036,2024-05-18
P01334,Accessories Product 1334,Accessories,Travel,Vertex,491.76,596.64,S0073,2021-05-02
P01335,Accessories Product 1335,Accessories,Personal Accessories,Urbanix,1816.55,2640.41,S0198,2021-11-24
P01336,Home Appliances Product 1336,Home Appliances,Kitchen,Vertex,2621.45,2730.68,S0246,2023-03-30
P01337,Electronics Product 1337,Electronics,Audio,ValueMax,2902.27,3446.22,S0209,2021-10-06
P01338,Clothing Product 1338,Clothing,Kids,Prime,943.74,1381.08,S0096,2024-12-27
P01339,Home Appliances Product 1339,Home Appliances,Cleaning,Nova,26422.16,30679.07,S0245,2022-07-05
P01340,Furniture Product 1340,Furniture,Desks,Apex,2367.6,3444.76,S0122,2025-05-01
P01341,Electronics Product 1341,electronics,Mobiles,ValueMax,1061.73,1660.63,S0055,2021-01-28
P01342,Home Appliances Product 1342,Home Appliances,Cooling,Urbanix,389.89,499.77,S0227,2022-03-10
P01343,Office Supplies Product 1343,Office Supplies,Writing,TechOne,900.49,1089.0,S0156,2022-06-26
P01344,Clothing Product 1344,Clothing,Women,Apex,3884.02,4996.05,S0112,2023-12-24
P01345,Accessories Product 1345,Accessories,Watches,HomePro,5481.61,6631.67,S0199,2023-01-02
P01346,Clothing Product 1346,Clothing,Women,Urbanix,3895.06,5262.73,S0218,2021-10-14
P01347,Office Supplies Product 1347,Office Supplies,Paper,Nova,1894.05,2631.39,S0068,2023-11-09
P01348,Furniture Product 1348,Furniture,Desks,Urbanix,260.03,341.87,S0036,2025-10-15
P01349,Office Supplies Product 1349,Office Supplies,Paper,ValueMax,1098.82,1953.23,S0156,2021-09-01
P01350,Electronics Product 1350,Electronics,Audio,TechOne,278.09,346.77,S0016,2022-04-06
P01351,Home Appliances Product 1351,Home Appliances,Kitchen,TechOne,160.2,271.13,S0192,2023-05-24
P01352,Home Appliances Product 1352,Home Appliances,Cooling,ValueMax,1271.39,1524.22,S0132,2024-08-19
P01353,Furniture Product 1353,Furniture,Chairs,Urbanix,1463.44,2024.9,S0065,2021-09-07
P01354,Furniture Product 1354,furniture,Desks,Urbanix,1811.52,2961.51,S0180,2022-02-26
P01355,Home Appliances Product 1355,Home Appliances,Small Appliances,ValueMax,1216.96,1972.81,S0113,2022-03-06
P01356,Electronics Product 1356,Electronics,Accessories,Apex,1576.44,2041.95,S0117,2024-01-30
P01357,Office Supplies Product 1357,Office Supplies,Writing,Urbanix,302.36,448.28,S0065,2021-05-31
P01358,Office Supplies Product 1358,Office Supplies,Writing,Urbanix,743.19,1080.41,S0203,2024-04-18
P01359,Clothing Product 1359,Clothing,Men,ValueMax,208.43,265.86,S0271,2023-02-16
P01360,Electronics Product 1360,Electronics,Mobiles,Nova,108.19,161.86,S0186,2022-08-23
P01361,Clothing Product 1361,Clothing,Kids,Nova,1368.48,2516.74,S0072,2025-04-23
P01362,Furniture Product 1362,Furniture,Home Office,HomePro,385.85,565.07,S0251,2025-02-03
P01363,Clothing Product 1363,Clothing,Kids,Nova,1933.54,2871.46,S0037,2025-01-05
P01364,Electronics Product 1364,Electronics,Accessories,Vertex,2409.37,3635.22,S0087,2025-06-04
P01365,Office Supplies Product 1365,Office Supplies,Paper,ValueMax,565.93,645.97,S0011,2022-03-03
P01366,Office Supplies Product 1366,office supplies,Stationery,Prime,1481.13,2165.46,S0255,2025-04-10
P01367,Electronics Product 1367,Electronics,Laptops,HomePro,515.22,619.5,S0014,2021-11-18
P01368,Electronics Product 1368,Electronics,Audio,Prime,149.48,189.46,S0164,2022-08-27
P01369,Electronics Product 1369,Electronics,Audio,Nova,697.48,1357.48,S0058,2023-10-11
P01370,Furniture Product 1370,Furniture,Desks,Vertex,566.0,749.35,S0064,2024-09-20
P01371,Electronics Product 1371,Electronics,Accessories,TechOne,621.32,772.77,S0183,2023-11-21
P01372,Accessories Product 1372,Accessories,Personal Accessories,Nova,5318.08,8650.91,S0242,2023-10-19
P01373,Office Supplies Product 1373,Office Supplies,Paper,Apex,215.2,260.92,S0006,2022-11-19
P01374,Home Appliances Product 1374,home appliances,Kitchen,Urbanix,1363.38,1759.79,S0048,2023-12-18
P01375,Accessories Product 1375,Accessories,Personal Accessories,Urbanix,268.51,443.75,S0087,2023-05-18
P01376,Electronics Product 1376,Electronics,Audio,ValueMax,2159.76,2976.01,S0284,2023-05-22
P01377,Clothing Product 1377,Clothing,Men,Apex,1433.18,1617.29,S0018,2023-12-05
P01378,Home Appliances Product 1378,Home Appliances,Cleaning,Apex,1184.73,1753.59,S0054,2024-01-01
P01379,Clothing Product 1379,Clothing,Women,Urbanix,359.02,466.47,S0122,2022-08-26
P01380,Office Supplies Product 1380,Office Supplies,Writing,Prime,321.46,558.07,S0098,2021-09-05
P01381,Office Supplies Product 1381,Office Supplies,Stationery,HomePro,2397.99,3033.06,S0015,2022-07-01
P01382,Electronics Product 1382,Electronics,Accessories,Nova,4405.79,7050.65,S0163,2023-01-17
P01383,Office Supplies Product 1383,Office Supplies,Paper,Vertex,1071.65,1939.89,S0183,2021-10-21
P01384,Accessories Product 1384,Accessories,Watches,Apex,398.7,489.14,S0054,2021-11-21
P01385,Accessories Product 1385,Accessories,Bags,Apex,1261.97,1684.15,S0207,2025-10-02
P01386,Electronics Product 1386,Electronics,Accessories,Nova,9396.87,13596.24,S0018,2022-05-27
P01387,Clothing Product 1387,Clothing,Men,TechOne,1084.45,1329.42,S0220,2024-09-10
P01388,Furniture Product 1388,Furniture,Home Office,Apex,3639.05,5176.67,S0078,2021-08-22
P01389,Accessories Product 1389,Accessories,Watches,Vertex,430.69,572.35,S0068,2025-11-10
P01390,Electronics Product 1390,Electronics,Accessories,TechOne,868.09,1150.54,S0059,2022-01-23
P01391,Accessories Product 1391,Accessories,Bags,ValueMax,1616.8,2229.74,S0261,2022-12-20
P01392,Home Appliances Product 1392,Home Appliances,Kitchen,Prime,1290.63,1785.41,S0151,2024-11-28
P01393,Electronics Product 1393,Electronics,Accessories,Urbanix,397.93,557.63,S0208,2022-01-03
P01394,Electronics Product 1394,Electronics,Accessories,Urbanix,421.87,534.09,S0062,2023-10-01
P01395,Home Appliances Product 1395,Home Appliances,Cooling,Apex,2532.47,3223.95,S0017,2024-12-04
P01396,Electronics Product 1396,Electronics,Laptops,Nova,2930.8,3950.62,S0012,2021-02-13
P01397,Office Supplies Product 1397,Office Supplies,Printing,Prime,3998.29,5443.73,S0133,2021-02-16
P01398,Accessories Product 1398,Accessories,Watches,Nova,5640.2,7288.17,S0098,2024-12-10
P01399,Clothing Product 1399,Clothing,Footwear,Nova,957.76,1372.92,S0231,2022-04-25
P01400,Office Supplies Product 1400,Office Supplies,Printing,Prime,801.26,879.08,S0237,2025-07-18
P01401,Office Supplies Product 1401,Office Supplies,Printing,HomePro,3720.92,4633.5,S0094,2025-08-20
P01402,Electronics Product 1402,Electronics,Audio,ValueMax,1855.79,2448.29,S0131,2025-05-26
P01403,Accessories Product 1403,Accessories,Personal Accessories,Nova,366.43,449.27,S0115,2025-12-25
P01404,Furniture Product 1404,Furniture,Storage,Vertex,242.06,426.85,S0203,2025-02-11
P01405,Electronics Product 1405,Electronics,Laptops,Prime,1428.97,1962.56,S0189,2022-12-01
P01406,Furniture Product 1406,Furniture,Desks,Apex,715.93,1005.06,S0196,2025-12-16
P01407,Accessories Product 1407,Accessories,Personal Accessories,ValueMax,909.63,1168.7,S0017,2022-09-24
P01408,Electronics Product 1408,Electronics,Accessories,HomePro,2565.89,3507.33,S0102,2023-12-07
P01409,Home Appliances Product 1409,Home Appliances,Cooling,Apex,2182.85,2563.46,S0291,2021-01-11
P01410,Clothing Product 1410,Clothing,Kids,Nova,3388.82,4536.68,S0103,2025-10-23
P01411,Home Appliances Product 1411,Home Appliances,Kitchen,Nova,143.25,173.91,S0053,2023-12-17
P01412,Accessories Product 1412,Accessories,Watches,Vertex,1171.53,1546.08,S0060,2025-09-28
P01413,Home Appliances Product 1413,Home Appliances,Cooling,HomePro,2307.55,2403.7,S0009,2022-10-06
P01414,Accessories Product 1414,Accessories,Travel,Urbanix,219.74,260.73,S0235,2022-07-26
P01415,Electronics Product 1415,Electronics,Mobiles,Vertex,363.82,623.4,S0002,2023-08-12
P01416,Home Appliances Product 1416,Home Appliances,Kitchen,HomePro,335.0,517.8,S0179,2025-04-25
P01417,Office Supplies Product 1417,Office Supplies,Paper,TechOne,733.46,1226.32,S0120,2023-09-29
P01418,Office Supplies Product 1418,Office Supplies,Stationery,Prime,3613.3,6111.52,S0029,2024-12-17
P01419,Accessories Product 1419,Accessories,Personal Accessories,ValueMax,6010.33,9069.44,S0266,2022-01-27
P01420,Accessories Product 1420,Accessories,Personal Accessories,HomePro,412.1,531.55,S0223,2024-11-16
P01421,Clothing Product 1421,Clothing,Footwear,HomePro,1693.89,2031.71,S0246,2024-08-29
P01422,Office Supplies Product 1422,Office Supplies,Printing,TechOne,1291.13,2098.28,S0281,2025-06-24
P01423,Office Supplies Product 1423,Office Supplies,Stationery,Vertex,1279.35,1768.17,S0274,2021-04-16
P01424,Office Supplies Product 1424,Office Supplies,Stationery,TechOne,859.48,1788.36,S0211,2022-12-03
P01425,Furniture Product 1425,Furniture,Desks,ValueMax,1246.27,1625.9,S0161,2021-06-11
P01426,Office Supplies Product 1426,Office Supplies,Stationery,ValueMax,3456.01,6487.59,S0210,2023-01-01
P01427,Electronics Product 1427,Electronics,Accessories,Apex,2694.81,3613.9,S0135,2024-10-16
P01428,Electronics Product 1428,Electronics,Laptops,TechOne,247.91,415.68,S0055,2024-03-14
P01429,Home Appliances Product 1429,Home Appliances,Kitchen,ValueMax,1490.06,2659.25,S0116,2024-10-06
P01430,Office Supplies Product 1430,Office Supplies,Printing,TechOne,2437.88,2929.1,S0141,2024-09-08
P01431,Accessories Product 1431,Accessories,Travel,ValueMax,1280.06,1644.26,S0014,2025-12-16
P01432,Clothing Product 1432,Clothing,Men,TechOne,3099.93,3720.08,S0255,2025-05-25
P01433,Electronics Product 1433,Electronics,Mobiles,Prime,1235.4,1448.31,S0273,2023-12-06
P01434,Electronics Product 1434,Electronics,Audio,HomePro,972.63,1466.37,S0126,2025-05-18
P01435,Electronics Product 1435,Electronics,Audio,Prime,1015.55,1354.68,S0149,2021-03-29
P01436,Accessories Product 1436,Accessories,Travel,TechOne,115.58,159.47,S0253,2024-08-09
P01437,Electronics Product 1437,Electronics,Mobiles,TechOne,746.74,1107.3,S0137,2023-08-11
P01438,Office Supplies Product 1438,Office Supplies,Stationery,ValueMax,563.3,615.13,S0207,2025-10-13
P01439,Accessories Product 1439,Accessories,Watches,Apex,220.3,366.36,S0155,2023-07-09
P01440,Accessories Product 1440,Accessories,Personal Accessories,Prime,3851.04,5034.63,S0082,2021-11-22
P01441,Furniture Product 1441,Furniture,Storage,Vertex,1344.59,1986.81,S0239,2024-08-14
P01442,Electronics Product 1442,Electronics,Audio,HomePro,777.96,1164.73,S0058,2025-10-01
P01443,Electronics Product 1443,Electronics,Accessories,Apex,404.47,682.17,S0068,2021-01-30
P01444,Electronics Product 1444,Electronics,Accessories,Apex,1194.88,1613.64,S0208,2021-04-28
P01445,Electronics Product 1445,Electronics,Mobiles,HomePro,3047.72,3234.12,S0213,2024-04-21
P01446,Clothing Product 1446,Clothing,Women,TechOne,380.14,524.85,S0287,2023-10-12
P01447,Accessories Product 1447,Accessories,Personal Accessories,Vertex,847.81,1194.22,S0214,2023-09-29
P01448,Office Supplies Product 1448,Office Supplies,Paper,Prime,2382.57,2858.76,S0008,2021-06-14
P01449,Clothing Product 1449,Clothing,Women,HomePro,123.84,173.14,S0255,2023-11-11
P01450,Electronics Product 1450,Electronics,Laptops,TechOne,867.89,1132.87,S0125,2023-11-03
P01451,Home Appliances Product 1451,Home Appliances,Cleaning,TechOne,675.14,781.16,S0003,2025-03-30
P01452,Clothing Product 1452,Clothing,Kids,TechOne,695.79,1049.69,S0174,2022-12-13
P01453,Home Appliances Product 1453,Home Appliances,Small Appliances,TechOne,571.42,726.65,S0052,2022-09-27
P01454,Accessories Product 1454,Accessories,Travel,ValueMax,1061.21,1377.05,S0125,2021-05-29
P01455,Furniture Product 1455,Furniture,Desks,Apex,6376.87,8214.89,S0142,2024-03-28
P01456,Electronics Product 1456,Electronics,Laptops,Vertex,526.38,867.97,S0023,2022-05-28
P01457,Furniture Product 1457,Furniture,Chairs,Apex,1179.29,1606.46,S0256,2024-08-27
P01458,Office Supplies Product 1458,Office Supplies,Paper,HomePro,6369.13,8820.41,S0154,2025-09-08
P01459,Accessories Product 1459,Accessories,Personal Accessories,Nova,535.91,692.33,S0290,2021-11-14
P01460,Furniture Product 1460,furniture,Home Office,TechOne,5036.85,7366.9,S0140,2023-11-12
P01461,Home Appliances Product 1461,Home Appliances,Small Appliances,Apex,717.89,1206.4,S0179,2024-06-21
P01462,Office Supplies Product 1462,Office Supplies,Stationery,ValueMax,4742.53,7129.33,S0244,2021-02-03
P01463,Electronics Product 1463,Electronics,Audio,Vertex,1680.34,2540.91,S0064,2021-11-23
P01464,Furniture Product 1464,Furniture,Desks,ValueMax,1092.01,1631.39,S0273,2022-12-24
P01465,Clothing Product 1465,Clothing,Men,Prime,975.46,1123.77,S0056,2021-09-08
P01466,Clothing Product 1466,Clothing,Kids,Apex,525.67,642.93,S0299,2022-10-11
P01467,Office Supplies Product 1467,Office Supplies,Stationery,HomePro,971.51,1294.49,S0192,2021-09-26
P01468,Furniture Product 1468,Furniture,Desks,Apex,2362.61,2943.75,S0156,2025-06-25
P01469,Clothing Product 1469,Clothing,Kids,ValueMax,990.67,1184.37,S0064,2023-12-30
P01470,Electronics Product 1470,Electronics,Mobiles,Vertex,801.95,874.33,S0171,2022-08-24
P01471,Accessories Product 1471,Accessories,Personal Accessories,HomePro,807.44,933.83,S0166,2024-11-22
P01472,Electronics Product 1472,Electronics,Mobiles,ValueMax,2446.42,3237.49,S0296,2021-02-03
P01473,Electronics Product 1473,Electronics,Accessories,Vertex,3010.9,4085.66,S0251,2023-12-26
P01474,Office Supplies Product 1474,Office Supplies,Stationery,Urbanix,498.37,615.8,S0145,2024-06-01
P01475,Office Supplies Product 1475,Office Supplies,Stationery,Prime,444.04,614.92,S0117,2025-01-17
P01476,Office Supplies Product 1476,Office Supplies,Writing,HomePro,1356.22,1753.62,S0117,2022-02-10
P01477,Office Supplies Product 1477,Office Supplies,Paper,ValueMax,3432.66,5528.15,S0114,2023-12-16
P01478,Accessories Product 1478,Accessories,Personal Accessories,TechOne,2816.52,3774.67,S0005,2024-11-02
P01479,Office Supplies Product 1479,,Stationery,TechOne,226.62,343.17,S0011,2024-12-26
P01480,Office Supplies Product 1480,Office Supplies,Writing,Prime,653.97,921.5,S0226,2021-11-17
P01481,Office Supplies Product 1481,Office Supplies,Printing,HomePro,411.76,473.18,S0077,2025-11-18
P01482,Electronics Product 1482,Electronics,Laptops,Vertex,678.71,918.34,S0124,2022-05-15
P01483,Clothing Product 1483,Clothing,Women,Prime,5095.69,5969.91,S0210,2022-12-15
