order_id,order_date,customer_id,region_id,channel_id,payment_method,order_status
ORD0075481,2025-05-03,C01583,R04,CH02,UPI,Completed
ORD0075482,2024-08-28,C07953,R06,CH01,Credit Card,Completed
ORD0075483,2025-09-20,C00190,R07,CH02,Credit Card,Completed
ORD0075484,2025-11-20,C02898,R01,CH04,Debit Card,Completed
ORD0075485,2026-02-10,C03042,R02,CH01,Cash,Completed
ORD0075486,2024-01-14,C07208,R07,CH01,Cash,Completed
ORD0075487,2025-11-13,C04803,R07,CH03,Credit Card,Completed
ORD0075488,2025-05-01,C02270,R06,CH01,UPI,Completed
ORD0075489,2025-10-30,C06996,R05,CH01,Credit Card,Completed
ORD0075490,2025-04-28,C03752,R02,CH02,UPI,Completed
ORD0075491,2024-11-08,C00024,R02,CH03,Credit Card,Completed
ORD0075492,2024-02-05,C00038,R02,CH04,UPI,Completed
ORD0075493,2024-11-02,C00978,R04,CH01,Debit Card,Completed
ORD0075494,2025-09-05,C01224,R02,CH01,COD,Completed
ORD0075495,2024-01-11,C09304,R02,CH02,Credit Card,Completed
ORD0075496,2026-04-12,C06246,R07,CH03,UPI,Completed
ORD0075497,2024-12-24,C00854,R02,CH02,COD,Completed
ORD0075498,2024-03-04,C09284,R01,CH02,Credit Card,Completed
ORD0075499,2026-03-03,C00743,R05,CH01,Credit Card,Completed
ORD0075500,2024-07-01,C00897,R01,CH01,Wallet,Completed
ORD0075501,2024-02-29,C06706,R02,CH04,Debit Card,Completed
ORD0075502,2024-03-20,C09431,R02,CH02,Net Banking,Completed
ORD0075503,2025-04-29,C04985,R04,CH01,UPI,Partially Returned
ORD0075504,2024-10-10,C09799,R07,CH03,UPI,Completed
ORD0075505,2026-01-22,C07612,R03,CH01,Debit Card,Completed
ORD0075506,2025-05-17,C09821,R05,CH04,Debit Card,Completed
ORD0075507,2024-10-05,C00847,R04,CH03,Credit Card,Completed
ORD0075508,2025-06-25,C08211,R04,CH01,UPI,Completed
ORD0075509,2026-05-05,C01463,R01,CH01,UPI,Cancelled
ORD0075510,2026-02-11,C08745,R02,CH02,Credit Card,Completed
ORD0075511,2024-05-18,C05734,R02,CH01,Wallet,Completed
ORD0075512,2026-02-21,C01056,R03,CH01,Credit Card,Cancelled
ORD0075513,2024-12-02,C05857,R02,CH01,Wallet,Returned
ORD0075514,2024-12-14,C09750,R01,CH01,COD,Cancelled
ORD0075515,2025-04-05,C00930,R03,CH01,Debit Card,Completed
ORD0075516,2025-11-27,C00225,R01,CH03,Net Banking,Completed
ORD0075517,2025-01-12,C05663,R02,CH03,Credit Card,Completed
ORD0075518,2025-09-10,C05121,R02,CH01,Net Banking,Completed
ORD0075519,2024-06-21,C06696,R01,CH01,UPI,Completed
ORD0075520,2024-10-17,C05945,R07,CH02,UPI,Completed
ORD0075521,2026-05-09,C02943,R05,CH01,Debit Card,Completed
ORD0075522,2025-01-10,C01097,R07,CH04,UPI,Cancelled
ORD0075523,2025-10-30,C09245,R04,CH04,COD,Completed
ORD0075524,2024-03-21,C00101,R02,CH01,Cash,Completed
ORD0075525,2024-01-31,C07117,R04,CH01,Credit Card,Returned
ORD0075526,2024-02-23,C01661,R01,CH01,UPI,Completed
ORD0075527,2025-10-14,C01413,R05,CH01,Debit Card,Completed
ORD0075528,2024-02-27,C03637,R05,CH02,UPI,Completed
ORD0075529,2025-07-13,C03199,R01,CH02,COD,Completed
ORD0075530,2024-09-10,C08242,R02,CH01,COD,Completed
ORD0075531,2024-05-22,C02850,R04,CH04,COD,Completed
ORD0075532,2025-10-08,C05807,R03,CH01,UPI,Cancelled
ORD0075533,2025-05-15,C02009,R01,CH02,UPI,Completed
ORD0075534,2026-03-13,C01997,R01,CH03,UPI,Completed
ORD0075535,2025-10-31,C07189,R01,CH02,Net Banking,Completed
ORD0075536,2024-11-03,C05219,R01,CH03,Debit Card,Completed
ORD0075537,2024-05-08,C02938,R07,CH02,UPI,Completed
ORD0075538,2025-08-18,C01594,R04,CH01,Credit Card,Completed
ORD0075539,2024-11-20,C01073,R04,CH03,UPI,Completed
ORD0075540,2024-06-16,C09415,R05,CH01,COD,Completed
ORD0075541,2025-06-14,C00906,R02,CH01,UPI,Completed
ORD0075542,2025-09-11,C06639,R03,CH01,COD,Completed
ORD0075543,2024-10-10,C09370,R03,CH02,COD,Completed
ORD0075544,2025-10-27,C01474,R02,CH04,Wallet,Returned
ORD0075545,2024-03-10,C08235,R02,CH02,UPI,Completed
ORD0075546,2025-11-01,C01773,R02,CH03,UPI,Completed
ORD0075547,2024-04-17,C03072,R03,CH03,Debit Card,Partially Returned
ORD0075548,2025-10-07,C07156,R03,CH02,COD,Completed
ORD0075549,2025-01-25,C04814,R02,CH01,Wallet,Completed
ORD0075550,2024-06-02,C09191,R04,CH02,Debit Card,Completed
ORD0075551,2024-01-22,C08019,R04,CH04,Debit Card,Completed
ORD0075552,2026-01-26,C00781,R07,CH02,UPI,Completed
ORD0075553,2026-03-01,C03454,R07,CH02,Cash,Completed
ORD0075554,2024-12-05,C09008,R02,CH03,COD,Completed
ORD0075555,2025-09-09,C03657,R01,CH03,Credit Card,Completed
ORD0075556,2026-02-19,C01956,R03,CH01,Net Banking,Partially Returned
ORD0075557,2024-03-31,C09802,R02,CH03,COD,Completed
ORD0075558,2025-04-07,C06720,R04,CH01,Wallet,Completed
ORD0075559,2025-01-15,C08732,R02,CH03,Credit Card,Pending
ORD0075560,2024-08-05,C01431,R02,CH01,Net Banking,Completed
ORD0075561,2024-09-10,C05179,R02,CH01,COD,Completed
ORD0075562,2026-04-09,C01425,R04,CH01,Net Banking,Completed
ORD0075563,2025-10-10,C03858,R04,CH04,Net Banking,Completed
ORD0075564,2025-08-04,C00050,R01,CH01,Credit Card,Completed
ORD0075565,2025-08-28,C08921,R04,CH03,Debit Card,Completed
ORD0075566,2025-01-03,C07038,R03,CH01,COD,Completed
ORD0075567,2025-12-10,C06271,R04,CH04,Debit Card,Completed
ORD0075568,2025-11-12,C08298,R01,CH03,Net Banking,Completed
ORD0075569,2025-01-26,C09823,R02,CH03,UPI,Completed
ORD0075570,2024-05-28,C04698,R02,CH03,Credit Card,Completed
ORD0075571,2024-04-08,C01424,R04,CH01,Net Banking,Completed
ORD0075572,2025-12-15,C05069,R01,CH01,Credit Card,Completed
ORD0075573,2025-10-15,C06489,R07,CH01,Net Banking,Completed
ORD0075574,2025-02-09,C09202,R03,CH02,UPI,Completed
ORD0075575,2024-05-18,C09980,R01,CH04,Net Banking,Completed
ORD0075576,2025-11-30,C08853,R01,CH01,COD,Completed
ORD0075577,2024-11-28,C01106,R03,CH01,Debit Card,Completed
ORD0075578,2025-12-02,C04370,R04,CH01,UPI,Completed
ORD0075579,2025-10-13,C01992,R03,CH01,Credit Card,Completed
ORD0075580,2026-04-21,C04819,R02,CH01,Debit Card,Completed
ORD0075581,2024-03-09,C06300,R03,CH02,UPI,Completed
ORD0075582,2025-08-24,C08308,R02,CH02,UPI,Completed
ORD0075583,2025-12-13,C02047,R04,CH04,Wallet,Completed
ORD0075584,2024-10-14,C05613,R01,CH01,Credit Card,Completed
ORD0075585,2025-11-06,C01800,R02,CH01,UPI,Completed
ORD0075586,2024-10-18,C09646,R02,CH01,UPI,Completed
ORD0075587,2025-08-15,C04994,R04,CH02,Debit Card,Completed
ORD0075588,2025-09-30,C00772,R02,CH01,Debit Card,Completed
ORD0075589,2026-03-17,C09886,R05,CH03,COD,Completed
ORD0075590,2026-05-12,C09293,R03,CH01,UPI,Completed
ORD0075591,2026-06-28,C09816,R01,CH01,Cash,Completed
ORD0075592,2025-10-09,C02303,R02,CH01,UPI,Completed
ORD0075593,2025-06-20,C01189,R01,CH03,UPI,Completed
ORD0075594,2025-10-02,C02152,R07,CH01,Debit Card,Completed
ORD0075595,2025-11-13,C01746,R02,CH02,COD,Completed
ORD0075596,2025-12-28,C04422,R01,CH01,Credit Card,Completed
ORD0075597,2024-10-14,C00560,R02,CH03,Wallet,Completed
ORD0075598,2025-10-19,C05124,R02,CH02,COD,Completed
ORD0075599,2024-07-13,C00620,R07,CH04,Debit Card,Completed
ORD0075600,2024-04-14,C09176,R01,CH01,Credit Card,Completed
ORD0075601,2025-12-13,C08610,R01,CH01,Net Banking,Completed
ORD0075602,2025-06-21,C01248,R01,CH03,Net Banking,Completed
ORD0075603,2025-03-07,C05827,R03,CH02,COD,Completed
ORD0075604,2024-12-23,C04892,R01,CH02,UPI,Partially Returned
ORD0075605,2024-09-15,C07177,R01,CH01,UPI,Partially Returned
ORD0075606,2025-06-27,C08169,R01,CH01,COD,Completed
ORD0075607,2024-03-27,C01859,R07,CH01,Wallet,Completed
ORD0075608,2025-10-11,C03379,R04,CH04,UPI,Completed
ORD0075609,2025-03-19,C00544,R01,CH01,UPI,Completed
ORD0075610,2025-08-11,C04613,R03,CH02,Debit Card,Completed
ORD0075611,2024-02-01,C02167,R02,CH04,UPI,Completed
ORD0075612,2024-12-07,C02737,R01,CH01,COD,Partially Returned
ORD0075613,2024-12-24,C05227,R01,CH04,COD,Completed
ORD0075614,2025-06-19,C00909,R07,CH01,UPI,Completed
ORD0075615,2026-03-24,C03370,R04,CH02,COD,Completed
ORD0075616,2025-10-24,C07748,R02,CH02,UPI,Completed
ORD0075617,2025-12-22,C06573,R02,CH02,COD,Completed
ORD0075618,2025-11-21,C08571,R02,CH03,Debit Card,Completed
ORD0075619,2024-07-17,C07142,R03,CH01,COD,Returned
ORD0075620,2025-04-14,C00223,R02,CH03,UPI,Cancelled
ORD0075621,2025-11-05,C00828,R07,CH01,UPI,Completed
ORD0075622,2025-05-07,C04422,R01,CH04,Credit Card,Returned
ORD0075623,2026-05-11,C04083,R03,CH02,Debit Card,Completed
ORD0075624,2025-04-19,C00184,R04,CH01,Credit Card,Completed
ORD0075625,2025-05-19,C09769,R03,CH01,Net Banking,Completed
ORD0075626,2024-05-01,C04512,R02,CH01,COD,Completed
ORD0075627,2024-03-21,C08811,R05,CH01,COD,Completed
ORD0075628,2024-02-29,C06909,R01,CH01,Credit Card,Completed
ORD0075629,2024-05-31,C00435,R07,CH01,COD,Completed
ORD0075630,2025-09-22,C02279,R05,CH01,Net Banking,Completed
ORD0075631,2024-06-29,C01614,R04,CH01,UPI,Completed
ORD0075632,2024-04-19,C07707,R01,CH01,UPI,Completed
ORD0075633,2025-07-24,C04051,R02,CH03,COD,Completed
ORD0075634,2026-02-07,C06092,R01,CH02,UPI,Completed
ORD0075635,2024-02-03,C04280,R03,CH01,UPI,Completed
ORD0075636,2025-04-07,C03474,R04,CH01,COD,Returned
ORD0075637,2024-07-13,C04235,R07,CH03,COD,Completed
ORD0075638,2026-04-05,C09974,R04,CH01,UPI,Completed
ORD0075639,2025-01-08,C08304,R04,CH04,Wallet,Completed
ORD0075640,2025-08-28,C09331,R02,CH03,Credit Card,Completed
ORD0075641,2025-01-25,C03770,R02,CH02,COD,Completed
ORD0075642,2025-12-29,C07836,R04,CH04,COD,Completed
ORD0075643,2025-03-25,C03947,R01,CH02,COD,Completed
ORD0075644,2026-05-07,C01251,R07,CH02,COD,Completed
ORD0075645,2024-11-27,C03157,R07,CH01,COD,Completed
ORD0075646,2025-10-27,C02433,R02,CH02,Net Banking,Completed
ORD0075647,2024-03-30,C07982,R02,CH04,Debit Card,Completed
ORD0075648,2024-06-13,C04581,R03,CH02,UPI,Completed
ORD0075649,2025-04-30,C04213,R04,CH01,Debit Card,Completed
ORD0075650,2024-09-19,C07307,R07,CH03,COD,Completed
ORD0075651,2024-02-29,C07306,R04,CH04,Wallet,Completed
ORD0075652,2024-09-07,C00416,R07,CH03,UPI,Completed
ORD0075653,2024-09-30,C02909,R02,CH04,Credit Card,Completed
ORD0075654,2025-08-03,C09520,R01,CH02,Credit Card,Completed
ORD0075655,2024-06-17,C07240,R05,CH02,Cash,Cancelled
ORD0075656,2026-04-20,C05248,R01,CH02,Net Banking,Completed
ORD0075657,2024-10-11,C00449,R07,CH01,Wallet,Completed
ORD0075658,2026-05-25,C05911,R03,CH04,COD,Completed
ORD0075659,2025-01-13,C08385,R01,CH01,UPI,Completed
ORD0075660,2025-11-03,C05816,R03,CH03,UPI,Completed
ORD0075661,2025-09-28,C09584,R05,CH01,COD,Completed
ORD0075662,2024-10-07,C01360,R01,CH01,Wallet,Completed
ORD0075663,2025-02-02,C00722,R04,CH01,Credit Card,Completed
ORD0075664,2024-08-20,C08980,R02,CH03,Wallet,Completed
ORD0075665,2026-03-06,C00041,R04,CH04,COD,Partially Returned
ORD0075666,2026-03-08,C08274,R03,CH03,UPI,Completed
ORD0075667,2024-11-28,C08086,R05,CH02,Credit Card,Completed
ORD0075668,2024-12-30,C00824,R02,CH01,Debit Card,Completed
ORD0075669,2024-10-22,C08333,R07,CH01,UPI,Completed
ORD0075670,2024-10-19,C08687,R03,CH01,Cash,Completed
ORD0075671,2024-03-29,C01981,R05,CH01,Debit Card,Completed
ORD0075672,2025-08-20,C02818,R02,CH01,Cash,Completed
ORD0075673,2025-11-27,C04243,R02,CH03,UPI,Cancelled
ORD0075674,2024-11-16,C06839,R01,CH02,Credit Card,Completed
ORD0075675,2025-04-02,C08723,R03,CH02,Cash,Completed
ORD0075676,2024-01-23,C06451,R01,CH03,COD,Completed
ORD0075677,2025-08-10,C02859,R03,CH03,Credit Card,Completed
ORD0075678,2024-11-05,C08475,R01,CH02,Net Banking,Completed
ORD0075679,2024-05-29,C09185,R03,CH03,Debit Card,Completed
ORD0075680,2024-01-12,C02768,R03,CH03,UPI,Completed
ORD0075681,2025-01-17,C02523,R04,CH01,UPI,Partially Returned
ORD0075682,2025-09-19,C08678,R02,CH03,Credit Card,Completed
ORD0075683,2024-08-30,C00902,R07,CH01,UPI,Completed
ORD0075684,2024-06-19,C02338,R04,CH01,COD,Cancelled
ORD0075685,2025-07-24,C09001,R06,CH01,COD,Completed
ORD0075686,2025-07-04,C01928,R03,CH03,Wallet,Completed
ORD0075687,2024-10-23,C04863,R01,CH02,Cash,Completed
ORD0075688,2026-01-31,C05177,R01,CH02,Credit Card,Completed
ORD0075689,2025-07-08,C08279,R02,CH02,Credit Card,Completed
ORD0075690,2025-12-28,C09042,R01,CH01,COD,Completed
ORD0075691,2026-04-15,C06138,R01,CH01,COD,Completed
ORD0075692,2025-09-25,C04968,R04,CH04,UPI,Completed
ORD0075693,2024-10-15,C04031,R02,CH02,Credit Card,Completed
ORD0075694,2025-09-27,C08249,R04,CH01,UPI,Completed
ORD0075695,2025-01-11,C06149,R02,CH01,UPI,Completed
ORD0075696,2024-07-02,C00375,R01,CH04,COD,Completed
ORD0075697,2024-06-25,C01141,R04,CH01,COD,Completed
ORD0075698,2024-06-04,C06078,R04,CH04,UPI,Partially Returned
ORD0075699,2025-02-25,C01935,R03,CH01,Credit Card,Completed
ORD0075700,2025-07-05,C03104,R03,CH02,UPI,Completed
ORD0075701,2026-06-05,C02667,R02,CH01,COD,Completed
ORD0075702,2025-09-23,C09845,R01,CH03,UPI,Completed
ORD0075703,2024-08-23,C03130,R02,CH02,Credit Card,Completed
ORD0075704,2026-01-15,C04820,R02,CH01,Debit Card,Completed
ORD0075705,2026-06-15,C00037,R01,CH02,Credit Card,Completed
ORD0075706,2025-01-02,C04533,R02,CH03,Debit Card,Completed
ORD0075707,2026-03-01,C05185,R07,CH01,Net Banking,Completed
ORD0075708,2025-11-11,C07335,R04,CH01,Credit Card,Completed
ORD0075709,2024-10-30,C07122,R07,CH02,UPI,Completed
ORD0075710,2024-01-08,C09403,R02,CH03,Credit Card,Cancelled
ORD0075711,2025-10-12,C06203,R02,CH02,UPI,Completed
ORD0075712,2026-05-27,C05280,R03,CH02,UPI,Returned
ORD0075713,2024-05-17,C01065,R04,CH02,COD,Completed
ORD0075714,2026-04-06,C01032,R03,CH03,Debit Card,Completed
ORD0075715,2024-07-28,C05284,R04,CH01,UPI,Completed
ORD0075716,2025-05-13,C01329,R01,CH03,Credit Card,Completed
ORD0075717,2025-05-24,C03215,R01,CH03,Debit Card,Completed
ORD0075718,2024-08-11,C06287,R02,CH03,Credit Card,Completed
ORD0075719,2024-01-25,C07809,R02,CH02,Net Banking,Completed
ORD0075720,2024-06-25,C07250,R02,CH02,Credit Card,Completed
ORD0075721,2024-12-18,C03581,R03,CH03,Credit Card,Completed
ORD0075722,2024-07-10,C09955,R03,CH01,Debit Card,Completed
ORD0075723,2025-09-21,C01010,R04,CH01,COD,Completed
ORD0075724,2025-03-20,C03733,R02,CH03,Credit Card,Completed
ORD0075725,2024-11-24,C00743,R05,CH03,COD,Completed
ORD0075726,2024-08-23,C09327,R02,CH03,UPI,Completed
ORD0075727,2025-09-12,C06666,R03,CH02,Credit Card,Completed
ORD0075728,2026-03-14,C08736,R01,CH03,COD,Completed
ORD0075729,2025-08-31,C07606,R01,CH01,Debit Card,Completed
ORD0075730,2024-12-30,C02360,R01,CH01,Cash,Cancelled
ORD0075731,2024-01-29,C01242,R04,CH01,Debit Card,Cancelled
ORD0075732,2025-12-11,C03359,R03,CH01,COD,Completed
ORD0075733,2025-04-26,C03185,R07,CH01,Wallet,Completed
ORD0075734,2024-03-07,C02150,R07,CH02,Credit Card,Completed
ORD0075735,2025-10-31,C08267,R02,CH02,Credit Card,Pending
ORD0075736,2024-08-20,C04321,R05,CH01,Debit Card,Completed
ORD0075737,2024-10-19,C05615,R02,CH01,Credit Card,Completed
ORD0075738,2025-08-31,C02163,R04,CH03,UPI,Completed
ORD0075739,2024-07-10,C04939,R02,CH01,Credit Card,Completed
ORD0075740,2024-11-03,C09556,R07,CH01,UPI,Completed
ORD0075741,2025-10-12,C04615,R04,CH01,UPI,Completed
ORD0075742,2024-10-30,C04417,R02,CH03,Net Banking,Completed
ORD0075743,2024-04-02,C08720,R07,CH03,UPI,Completed
ORD0075744,2024-04-11,C04858,R02,CH02,COD,Completed
ORD0075745,2025-05-13,C08308,R02,CH01,Credit Card,Completed
ORD0075746,2026-06-29,C06918,R02,CH03,UPI,Completed
ORD0075747,2025-04-25,C04083,R03,CH02,Debit Card,Completed
ORD0075748,2026-06-08,C04660,R01,CH01,UPI,Completed
ORD0075749,2026-03-28,C06173,R04,CH01,Debit Card,Partially Returned
ORD0075750,2026-02-27,C04121,R02,CH03,COD,Completed
ORD0075751,2025-02-06,C08817,R05,CH03,Debit Card,Completed
ORD0075752,2025-06-06,C02576,R02,CH01,Credit Card,Completed
ORD0075753,2025-08-15,C07624,R01,CH02,COD,Completed
ORD0075754,2024-01-09,C04350,R05,CH03,UPI,Completed
ORD0075755,2024-02-14,C02971,R04,CH03,Debit Card,Returned
ORD0075756,2026-05-21,C04015,R02,CH03,Debit Card,Completed
ORD0075757,2025-01-30,C07827,R03,CH02,Net Banking,Completed
ORD0075758,2026-01-16,C01113,R02,CH02,Debit Card,Returned
ORD0075759,2024-05-03,C03856,R07,CH04,Credit Card,Completed
ORD0075760,2024-09-17,C03375,R02,CH02,Debit Card,Completed
ORD0075761,2024-02-23,C05187,R07,CH01,Credit Card,Completed
ORD0075762,2025-11-23,C06187,R03,CH01,Debit Card,Completed
ORD0075763,2024-09-18,C03848,R03,CH04,Credit Card,Completed
ORD0075764,2025-12-12,C07987,R02,CH03,UPI,Completed
ORD0075765,2025-12-04,C05034,R02,CH01,COD,Completed
ORD0075766,2024-04-14,C06946,R03,CH01,COD,Completed
ORD0075767,2024-10-10,C06629,R01,CH04,UPI,Completed
ORD0075768,2025-05-07,C05857,R02,CH02,Debit Card,Partially Returned
ORD0075769,2025-12-22,C04240,R02,CH01,Wallet,Completed
ORD0075770,2025-12-17,C05848,R07,CH02,COD,Completed
ORD0075771,2025-05-10,C02186,R01,CH02,UPI,Completed
ORD0075772,2025-10-10,C06220,R04,CH02,Debit Card,Completed
ORD0075773,2026-04-30,C08358,R01,CH03,Wallet,Completed
ORD0075774,2024-12-31,C04408,R04,CH02,UPI,Completed
ORD0075775,2024-05-12,C08240,R04,CH04,Credit Card,Completed
ORD0075776,2024-05-17,C00557,R01,CH02,Debit Card,Pending
ORD0075777,2024-12-08,C04947,R02,CH01,COD,Completed
ORD0075778,2024-04-27,C00967,R02,CH02,UPI,Completed
ORD0075779,2026-03-02,C00285,R02,CH01,UPI,Completed
ORD0075780,2025-05-12,C06839,R01,CH01,UPI,Completed
ORD0075781,2025-11-28,C07897,R02,CH01,Net Banking,Completed
ORD0075782,2026-06-25,C08019,R04,CH03,COD,Completed
ORD0075783,2024-12-27,C02358,R02,CH04,UPI,Completed
ORD0075784,2025-12-19,C07108,R02,CH02,Credit Card,Completed
ORD0075785,2025-11-05,C06046,R04,CH01,Debit Card,Completed
ORD0075786,2024-09-14,C02515,R07,CH01,UPI,Pending
ORD0075787,2024-04-27,C07922,R04,CH03,Wallet,Completed
ORD0075788,2024-01-11,C09550,R01,CH03,COD,Returned
ORD0075789,2026-01-06,C08623,R01,CH03,Cash,Completed
ORD0075790,2026-06-10,C02195,R02,CH01,Debit Card,Completed
ORD0075791,2024-12-16,C05703,R07,CH03,UPI,Completed
ORD0075792,2025-05-05,C05731,R01,CH01,Debit Card,Completed
ORD0075793,2024-07-17,C03052,R07,CH02,UPI,Completed
ORD0075794,2025-12-03,C06443,R05,CH01,Net Banking,Returned
ORD0075795,2024-01-22,C03317,R03,CH02,Net Banking,Completed
ORD0075796,2024-05-16,C09136,R03,CH01,Credit Card,Completed
ORD0075797,2026-04-30,C04280,R03,CH01,Wallet,Completed
ORD0075798,2024-10-23,C00515,R04,CH02,UPI,Completed
ORD0075799,2025-05-12,C06853,R03,CH02,COD,Completed
ORD0075800,2025-02-04,C04657,R06,CH02,Wallet,Completed
ORD0075801,2024-06-28,C00968,R01,CH01,COD,Completed
ORD0075802,2025-10-17,C08826,R06,CH01,UPI,Completed
ORD0075803,2026-03-26,C03516,R03,CH01,Debit Card,Completed
ORD0075804,2025-06-07,C07642,R02,CH03,UPI,Completed
ORD0075805,2024-09-25,C02879,R02,CH01,UPI,Partially Returned
ORD0075806,2026-01-29,C09714,R05,CH01,Debit Card,Cancelled
ORD0075807,2024-10-16,C06963,R02,CH04,Debit Card,Completed
ORD0075808,2025-12-29,C07457,R03,CH04,COD,Completed
ORD0075809,2026-02-06,C03364,R02,CH01,COD,Completed
ORD0075810,2026-01-31,C03952,R02,CH03,COD,Partially Returned
ORD0075811,2025-10-27,C01785,R07,CH02,UPI,Completed
ORD0075812,2026-05-21,C00321,R02,CH01,Wallet,Returned
ORD0075813,2026-03-16,C06642,R05,CH02,Credit Card,Completed
ORD0075814,2026-04-25,C00534,R02,CH01,UPI,Cancelled
ORD0075815,2025-01-19,C08726,R02,CH03,Debit Card,Completed
ORD0075816,2024-09-02,C01641,R03,CH02,Debit Card,Completed
ORD0075817,2026-06-28,C09438,R03,CH01,Net Banking,Completed
ORD0075818,2024-05-21,C01330,R01,CH01,COD,Completed
ORD0075819,2025-06-24,C00222,R02,CH02,Credit Card,Completed
ORD0075820,2025-10-07,C02933,R02,CH03,UPI,Completed
ORD0075821,2024-11-26,C08006,R03,CH02,Net Banking,Partially Returned
ORD0075822,2024-10-06,C05678,R02,CH04,Net Banking,Pending
ORD0075823,2024-05-29,C07601,R01,CH03,Net Banking,Returned
ORD0075824,2024-02-11,C02427,R07,CH02,Debit Card,Completed
ORD0075825,2026-06-08,C08735,R03,CH04,Wallet,Completed
ORD0075826,2025-01-28,C01095,R02,CH01,COD,Completed
ORD0075827,2024-10-13,C00534,R02,CH02,Net Banking,Completed
ORD0075828,2024-07-06,C02317,R01,CH01,Debit Card,Completed
ORD0075829,2024-08-22,C02242,R07,CH02,UPI,Completed
ORD0075830,2025-04-27,C00387,R03,CH01,COD,Completed
ORD0075831,2024-09-04,C04284,R01,CH03,Debit Card,Completed
ORD0075832,2024-10-01,C02372,R04,CH02,Credit Card,Completed
ORD0075833,2026-06-18,C01141,R04,CH04,UPI,Completed
ORD0075834,2025-07-03,C07807,R03,CH02,Credit Card,Completed
ORD0075835,2024-04-13,C07385,R01,CH01,UPI,Completed
ORD0075836,2025-11-18,C02459,R01,CH01,Credit Card,Completed
ORD0075837,2024-03-21,C01420,R03,CH02,Net Banking,Completed
ORD0075838,2024-11-01,C00895,R03,CH02,COD,Completed
ORD0075839,2024-11-15,C08478,R04,CH04,Credit Card,Completed
ORD0075840,2025-10-09,C09350,R07,CH02,Credit Card,Partially Returned
ORD0075841,2024-03-17,C01420,R03,CH01,Wallet,Completed
ORD0075842,2025-06-19,C06157,R04,CH01,COD,Completed
ORD0075843,2025-04-29,C03130,R02,CH01,Debit Card,Completed
ORD0075844,2024-11-12,C08907,R04,CH01,COD,Completed
ORD0075845,2025-03-13,C06092,R01,CH02,UPI,Completed
ORD0075846,2025-02-25,C01756,R02,CH02,Credit Card,Completed
ORD0075847,2026-06-05,C02017,R01,CH02,Wallet,Completed
ORD0075848,2025-09-21,C04926,R04,CH01,UPI,Completed
ORD0075849,2024-10-17,C09240,R03,CH01,Wallet,Completed
ORD0075850,2025-12-15,C05529,R02,CH03,Debit Card,Completed
ORD0075851,2025-02-09,C02625,R02,CH01,COD,Completed
ORD0075852,2024-04-07,C09844,R02,CH03,UPI,Completed
ORD0075853,2024-05-23,C00743,R05,CH03,UPI,Completed
ORD0075854,2025-06-07,C06251,R05,CH03,Cash,Completed
ORD0075855,2024-06-14,C03225,R01,CH02,COD,Completed
ORD0075856,2026-01-13,C08446,R07,CH02,Credit Card,Completed
ORD0075857,2024-06-13,C03924,R02,CH01,Debit Card,Completed
ORD0075858,2024-12-05,C00579,R05,CH03,UPI,Completed
ORD0075859,2025-05-28,C03524,R04,CH03,COD,Completed
ORD0075860,2026-06-28,C07617,R01,CH04,COD,Completed
ORD0075861,2024-02-17,C01731,R02,CH01,Wallet,Completed
ORD0075862,2025-08-13,C08019,R04,CH01,COD,Completed
ORD0075863,2025-03-29,C05069,R01,CH01,UPI,Completed
ORD0075864,2025-02-11,C01909,R05,CH03,UPI,Completed
ORD0075865,2024-08-28,C09016,R05,CH01,COD,Completed
ORD0075866,2024-01-09,C02345,R03,CH01,UPI,Completed
ORD0075867,2025-12-23,C03731,R02,CH03,UPI,Completed
ORD0075868,2025-11-17,C09417,R04,CH01,Net Banking,Completed
ORD0075869,2024-04-23,C09893,R07,CH02,COD,Returned
ORD0075870,2025-05-18,C04736,R03,CH01,UPI,Completed
ORD0075871,2024-11-12,C02685,R01,CH02,UPI,Completed
ORD0075872,2024-04-19,C01727,R04,CH01,COD,Completed
ORD0075873,2025-02-19,C02401,R02,CH04,Net Banking,Completed
ORD0075874,2024-01-05,C00478,R02,CH01,COD,Completed
ORD0075875,2025-03-01,C06366,R04,CH02,Debit Card,Completed
ORD0075876,2024-05-24,C07969,R07,CH01,Credit Card,Completed
ORD0075877,2024-11-24,C00317,R04,CH01,COD,Completed
ORD0075878,2024-12-09,C09269,R02,CH03,UPI,Partially Returned
