return_id,order_id,product_id,return_date,return_quantity,return_reason,return_status
RET0003900,ORD0010916,P01220,2026-06-16,2,Customer Changed Mind,Approved
RET0003901,ORD0039746,P00867,2024-04-13,1,Customer Changed Mind,Approved
RET0003902,ORD0093825,P01411,2025-04-26,1,Quality Issue,Approved
RET0003903,ORD0017389,P01410,2025-07-22,1,Incorrect Size,Approved
RET0003904,ORD0063407,P01913,2025-09-28,2,Quality Issue,Rejected
RET0003905,ORD0064689,P01506,2025-12-28,1,Incorrect Size,Pending
RET0003906,ORD0113434,P01247,2025-04-01,1,Wrong Product,Approved
RET0003907,ORD0052637,P01398,2025-10-01,1,Quality Issue,Processed
RET0003908,ORD0043300,P00938,2025-06-04,1,Quality Issue,Rejected
RET0003909,ORD0005044,P00331,2025-01-29,2,Late Delivery,Approved
RET0003910,ORD0087119,P00056,2026-04-23,2,Customer Changed Mind,Rejected
RET0003911,ORD0115933,P01212,2026-06-26,1,Incorrect Size,Pending
RET0003912,ORD0116188,P01546,2025-10-08,1,Damaged,Pending
RET0003913,ORD0109801,P00302,2026-07-22,1,Customer Changed Mind,Processed
RET0003914,ORD0031884,P01639,2024-08-20,1,Incorrect Size,Approved
RET0003915,ORD0074769,P00514,2025-02-09,1,Incorrect Size,Approved
RET0003916,ORD0059330,P00276,2024-07-20,1,Incorrect Size,Pending
RET0003917,ORD0093108,P00826,2024-01-24,2,Incorrect Size,Approved
RET0003918,ORD0090980,P00838,2025-03-06,2,Damaged,Approved
RET0003919,ORD0033699,P01946,2024-10-18,1,Incorrect Size,Approved
RET0003920,ORD0106777,P01513,2026-05-21,1,Customer Changed Mind,Processed
RET0003921,ORD0090307,P01482,2026-03-06,1,Quality Issue,Approved
RET0003922,ORD0029251,P01241,2024-12-27,1,Customer Changed Mind,Processed
RET0003923,ORD0071146,P00129,2026-04-16,1,Quality Issue,Processed
RET0003924,ORD0115806,P00200,2026-06-13,2,Late Delivery,Approved
RET0003925,ORD0002622,P00407,2026-06-17,1,Incorrect Size,Approved
RET0003926,ORD0038422,P00201,2024-08-21,1,Wrong Product,Processed
RET0003927,ORD0111372,P01898,2025-05-29,1,Wrong Product,Processed
RET0003928,ORD0118413,P00589,2025-08-25,2,Customer Changed Mind,Rejected
RET0003929,ORD0092551,P01749,2025-05-01,1,Damaged,Rejected
RET0003930,ORD0011550,P01374,2025-10-10,1,Quality Issue,Approved
RET0003931,ORD0011924,P00401,2025-12-12,1,Wrong Product,Rejected
RET0003932,ORD0087230,P00014,2026-05-04,2,Late Delivery,Processed
RET0003933,ORD0049819,P01199,2025-12-09,2,Damaged,Processed
RET0003934,ORD0100953,P00378,2025-11-16,3,Wrong Product,Processed
RET0003935,ORD0040764,P00319,2025-05-08,1,Quality Issue,Approved
RET0003936,ORD0089439,P00003,2025-12-08,1,Customer Changed Mind,Processed
RET0003937,ORD0060920,P00227,2025-05-14,1,Wrong Product,Processed
RET0003938,ORD0074786,P01821,2025-09-24,1,Wrong Product,Approved
RET0003939,ORD0002572,P01953,2025-06-10,1,Wrong Product,Processed
RET0003940,ORD0017180,P00730,2024-03-07,1,Quality Issue,Approved
RET0003941,ORD0070214,P00811,2026-07-24,1,Damaged,Processed
RET0003942,ORD0024312,P00714,2026-08-06,2,Customer Changed Mind,Rejected
RET0003943,ORD0062737,P00808,2025-06-09,1,Quality Issue,Approved
RET0003944,ORD0100128,P01640,2026-01-27,2,Late Delivery,Approved
RET0003945,ORD0044653,P01518,2025-04-21,2,Quality Issue,Processed
RET0003946,ORD0000695,P00696,2026-04-03,1,Wrong Product,Approved
RET0003947,ORD0095838,P00435,2025-10-18,1,Incorrect Size,Approved
RET0003948,ORD0090427,P01662,2026-01-22,3,Customer Changed Mind,Processed
RET0003949,ORD0046583,P00889,2026-07-08,2,Wrong Product,Approved
RET0003950,ORD0038312,P00319,2026-03-23,2,Incorrect Size,Processed
RET0003951,ORD0054021,P00531,2026-04-26,2,Quality Issue,Approved
RET0003952,ORD0039699,P01116,2026-07-22,1,Quality Issue,Approved
RET0003953,ORD0029392,P01145,2026-06-30,1,Incorrect Size,Approved
RET0003954,ORD0053533,P00798,2025-10-29,2,Damaged,Pending
RET0003955,ORD0001621,P00706,2024-08-19,1,Incorrect Size,Processed
RET0003956,ORD0048893,P01642,2026-04-05,1,Quality Issue,Approved
RET0003957,ORD0012941,P00135,2025-10-31,1,Customer Changed Mind,Approved
RET0003958,ORD0089821,P00225,2026-07-29,1,Wrong Product,Processed
RET0003959,ORD0076987,P00638,2026-01-11,1,Damaged,Processed
RET0003960,ORD0038885,P00123,2026-06-07,1,Incorrect Size,Approved
RET0003961,ORD0044176,P01635,2026-04-07,2,Damaged,Approved
RET0003962,ORD0036249,P01850,2026-04-02,1,Wrong Product,Processed
RET0003963,ORD0072691,P00175,2025-12-18,1,Quality Issue,Processed
RET0003964,ORD0081012,P01647,2024-08-23,1,Quality Issue,Processed
RET0003965,ORD0003775,P01316,2025-12-20,1,Damaged,Processed
RET0003966,ORD0050359,P00917,2025-09-05,2,Quality Issue,Processed
RET0003967,ORD0033081,P01179,2025-09-25,1,Late Delivery,Processed
RET0003968,ORD0031810,P00671,2026-07-25,2,Incorrect Size,Processed
RET0003969,ORD0061733,P01346,2026-02-03,1,Damaged,Processed
RET0003970,ORD0064088,P00180,2026-02-10,2,Damaged,Approved
RET0003971,ORD0049020,P00504,2025-11-28,2,Quality Issue,Pending
RET0003972,ORD0081573,P00289,2025-04-26,1,Damaged,Approved
RET0003973,ORD0052179,P00561,2025-12-21,1,Late Delivery,Processed
RET0003974,ORD0024874,P01924,2025-02-20,1,Damaged,Processed
RET0003975,ORD0016588,P01348,2026-07-07,3,Quality Issue,Rejected
RET0003976,ORD0053831,P01638,2026-07-13,1,Incorrect Size,Approved
RET0003977,ORD0033918,P01064,2025-11-24,2,Incorrect Size,Rejected
RET0003978,ORD0064159,P01590,2026-03-07,1,Incorrect Size,Approved
RET0003979,ORD0005670,P01198,2026-02-10,1,Incorrect Size,Approved
RET0003980,ORD0015787,P00484,2026-07-11,2,Customer Changed Mind,Rejected
RET0003981,ORD0081288,P01691,2026-07-05,1,Customer Changed Mind,Approved
RET0003982,ORD0022101,P00626,2026-02-22,1,Incorrect Size,Processed
RET0003983,ORD0018083,P00180,2026-06-07,2,Incorrect Size,Approved
RET0003984,ORD0032038,P01401,2024-09-08,1,Incorrect Size,Pending
RET0003985,ORD0016811,P00548,2026-04-23,1,Quality Issue,Processed
RET0003986,ORD0033467,P00676,2025-07-10,2,Wrong Product,Approved
RET0003987,ORD0057913,P00138,2026-04-29,1,Incorrect Size,Processed
RET0003988,ORD0081517,P00889,2024-05-20,1,Incorrect Size,Approved
RET0003989,ORD0104588,P00755,2025-06-11,3,Quality Issue,Processed
RET0003990,ORD0041732,P01955,2026-06-21,1,Incorrect Size,Processed
RET0003991,ORD0013825,P00399,2024-05-09,1,Late Delivery,Processed
RET0003992,ORD0022412,P00624,2026-01-10,1,Incorrect Size,Processed
RET0003993,ORD0076921,P00652,2026-04-25,1,Damaged,Processed
RET0003994,ORD0029747,P01773,2026-06-08,2,Incorrect Size,Processed
RET0003995,ORD0118752,P00905,2025-09-03,3,Damaged,Pending
RET0003996,ORD0094732,P01414,2024-02-29,1,Customer Changed Mind,Approved
RET0003997,ORD0052815,P01780,2024-07-24,1,Damaged,Approved
RET0003998,ORD0004173,P01426,2026-07-08,1,Customer Changed Mind,Processed
RET0003999,ORD0099673,P00704,2026-06-21,1,Wrong Product,Approved
RET0004000,ORD0037589,P00003,2026-05-18,1,Incorrect Size,Approved
RET0004001,ORD0061514,P00293,2026-01-15,1,Late Delivery,Processed
RET0004002,ORD0086454,P01936,2023-01-01,1,Incorrect Size,Processed
RET0004003,ORD0100021,P01275,2025-01-23,1,Wrong Product,Approved
RET0004004,ORD0003011,P01554,2024-11-16,2,Damaged,Approved
RET0004005,ORD0039628,P00628,2025-05-23,1,Quality Issue,Approved
RET0004006,ORD0060507,P01552,2024-04-18,3,Quality Issue,Approved
RET0004007,ORD0033747,P00984,2026-06-09,2,Late Delivery,Approved
RET0004008,ORD0016652,P00268,2025-12-20,1,Quality Issue,Rejected
RET0004009,ORD0089130,P01031,2026-01-03,2,Incorrect Size,Approved
RET0004010,ORD0089219,P00134,2026-04-02,1,Quality Issue,Processed
RET0004011,ORD0056274,P00868,2025-06-04,1,Incorrect Size,Pending
RET0004012,ORD0049133,P00448,2026-01-26,2,Quality Issue,Approved
RET0004013,ORD0008478,P00897,2025-02-27,1,Quality Issue,Pending
RET0004014,ORD0036718,P00159,2026-06-20,2,Customer Changed Mind,Approved
RET0004015,ORD0118424,P00778,2026-01-31,1,Damaged,Processed
RET0004016,ORD0101366,P01704,2025-08-21,1,Wrong Product,Pending
RET0004017,ORD0079689,P00579,2025-03-26,1,Quality Issue,Processed
RET0004018,ORD0079313,P01607,2026-07-09,1,Quality Issue,Approved
RET0004019,ORD0010525,P00287,2026-04-05,2,Customer Changed Mind,Approved
RET0004020,ORD0053375,P00213,2025-01-13,1,Quality Issue,Approved
RET0004021,ORD0017861,P00699,2026-03-10,1,Wrong Product,Pending
RET0004022,ORD0064165,P00712,2025-01-04,2,Wrong Product,Approved
RET0004023,ORD0116748,P01537,2025-02-22,1,Incorrect Size,Processed
RET0004024,ORD0076165,P00017,2025-07-17,1,Customer Changed Mind,Approved
RET0004025,ORD0081935,P01632,2026-02-10,1,Wrong Product,Approved
RET0004026,ORD0011290,P99999,2024-09-23,1,Customer Changed Mind,Approved
RET0004027,ORD0030513,P01675,2026-04-13,1,Customer Changed Mind,Approved
RET0004028,ORD0014752,P01418,2024-11-15,1,Quality Issue,Processed
RET0004029,ORD0109568,P00471,2026-06-02,1,Incorrect Size,Approved
RET0004030,ORD0056556,P01003,2025-08-31,1,Quality Issue,Approved
RET0004031,ORD0073203,P01239,2026-03-12,1,Quality Issue,Processed
RET0004032,ORD0069810,P01351,2025-12-25,1,Customer Changed Mind,Approved
RET0004033,ORD0028610,P00642,2026-03-07,1,Late Delivery,Processed
RET0004034,ORD0092899,P01040,2024-06-05,2,Customer Changed Mind,Processed
RET0004035,ORD0100686,P01199,2025-02-15,1,Damaged,Processed
RET0004036,ORD0023648,P01298,2026-06-22,1,Incorrect Size,Approved
RET0004037,ORD0044711,P00984,2026-05-01,1,Customer Changed Mind,Approved
RET0004038,ORD0077671,P00846,2026-03-25,2,Customer Changed Mind,Processed
RET0004039,ORD0101608,P00318,2025-12-26,1,Damaged,Rejected
RET0004040,ORD0111977,P01855,2026-05-10,1,Incorrect Size,Approved
RET0004041,ORD0025501,P01872,2026-07-20,1,Wrong Product,Approved
RET0004042,ORD0011647,P00321,2025-07-26,3,Customer Changed Mind,Approved
RET0004043,ORD0086817,P00477,2025-11-07,1,Incorrect Size,Processed
RET0004044,ORD0119818,P00834,2026-03-04,3,Customer Changed Mind,Approved
RET0004045,ORD0111447,P01149,2025-09-06,1,Incorrect Size,Pending
RET0004046,ORD0070198,P01067,2026-04-04,1,Wrong Product,Approved
RET0004047,ORD0054929,P01920,2026-03-01,1,Quality Issue,Pending
RET0004048,ORD0086115,P00087,2026-06-04,1,Incorrect Size,Approved
RET0004049,ORD0026003,P01663,2024-05-11,1,Late Delivery,Approved
RET0004050,ORD0044573,P01794,2026-05-30,3,Quality Issue,Approved
RET0004051,ORD0020690,P00656,2025-06-04,1,Customer Changed Mind,Approved
RET0004052,ORD0114691,P00779,2025-07-15,1,Quality Issue,Pending
RET0004053,ORD0043631,P00848,2025-08-20,1,Incorrect Size,Approved
RET0004054,ORD0002744,P00187,2025-12-19,1,Quality Issue,Approved
RET0004055,ORD0086693,P01666,2025-11-26,1,Incorrect Size,Pending
RET0004056,ORD0015524,P00280,2024-06-10,1,Quality Issue,Approved
RET0004057,ORD0114624,P00679,2024-12-14,2,Late Delivery,Approved
RET0004058,ORD0109706,P00773,2025-12-21,1,Customer Changed Mind,Approved
RET0004059,ORD0036973,P01080,2025-04-27,1,Quality Issue,Approved
RET0004060,ORD0064473,P01536,2026-01-14,2,Incorrect Size,Pending
RET0004061,ORD0060331,P01103,2025-11-29,1,Quality Issue,Approved
RET0004062,ORD0085467,P00263,2025-07-31,1,Wrong Product,Processed
RET0004063,ORD0055942,P01191,2026-05-07,2,Late Delivery,Approved
RET0004064,ORD0062005,P01399,2024-03-31,2,Quality Issue,Approved
RET0004065,ORD0100398,P00148,2026-07-12,1,Incorrect Size,Processed
RET0004066,ORD0021686,P00697,2026-06-12,1,Damaged,Processed
RET0004067,ORD0086310,P00905,2026-05-30,3,Damaged,Processed
RET0004068,ORD0083132,P00281,2026-07-11,1,Customer Changed Mind,Approved
RET0004069,ORD0008936,P01296,2026-06-22,1,Damaged,Approved
RET0004070,ORD0083825,P00709,2024-08-30,1,Incorrect Size,Processed
RET0004071,ORD0087484,P01241,2025-11-16,2,Customer Changed Mind,Processed
RET0004072,ORD0078350,P00419,2026-02-12,1,Late Delivery,Approved
RET0004073,ORD0018192,P01681,2024-05-11,1,Wrong Product,Approved
RET0004074,ORD0059383,P00428,2026-03-28,1,Customer Changed Mind,Processed
RET0004075,ORD0067636,P00863,2025-01-20,1,Incorrect Size,Approved
RET0004076,ORD0075489,P01954,2025-11-14,2,Customer Changed Mind,Processed
RET0004077,ORD0049396,P00159,2025-01-16,1,Damaged,Processed
RET0004078,ORD0056957,P01892,2025-02-23,2,Wrong Product,Approved
RET0004079,ORD0072766,P00089,2025-02-15,2,Incorrect Size,Processed
RET0004080,ORD0110943,P01794,2025-08-25,1,Incorrect Size,Processed
RET0004081,ORD0072662,P01611,2026-06-20,2,Wrong Product,Processed
RET0004082,ORD0007225,P00751,2025-10-04,1,Quality Issue,Rejected
RET0004083,ORD0100488,P00559,2025-03-15,2,Damaged,Processed
RET0004084,ORD0007966,P00810,2026-02-02,3,Late Delivery,Approved
RET0004085,ORD0009299,P00876,2025-10-05,2,Damaged,Approved
RET0004086,ORD0093385,P01718,2026-05-28,1,Quality Issue,Processed
RET0004087,ORD0065112,P00997,2025-03-10,1,Incorrect Size,Approved
RET0004088,ORD0022632,P00235,2026-02-04,1,Wrong Product,Processed
RET0004089,ORD0114799,P01143,2025-09-26,1,Customer Changed Mind,Approved
RET0004090,ORD0027528,P00702,2026-03-20,1,Damaged,Approved
RET0004091,ORD0107097,P00215,2025-06-29,1,Customer Changed Mind,Approved
RET0004092,ORD0023222,P00824,2026-06-01,1,Damaged,Rejected
RET0004093,ORD0114739,P00371,2026-01-22,1,Wrong Product,Processed
RET0004094,ORD0084588,P00012,2025-04-18,1,Incorrect Size,Processed
RET0004095,ORD0090276,P01579,2024-12-18,3,Damaged,Approved
RET0004096,ORD0103179,P01749,2025-08-18,1,Incorrect Size,Pending
RET0004097,ORD0001420,P00995,2026-07-07,1,Damaged,Rejected
RET0004098,ORD0060268,P01598,2026-01-01,2,Late Delivery,Approved
RET0004099,ORD0112592,P00438,2024-05-08,1,Customer Changed Mind,Processed
RET0004100,ORD0061332,P00484,2025-10-31,1,Incorrect Size,Pending
RET0004101,ORD0109401,P00505,2026-04-30,1,Wrong Product,Approved
RET0004102,ORD0035970,P00647,2026-03-04,2,Wrong Product,Approved
RET0004103,ORD0002095,P00593,2026-04-09,1,Quality Issue,Processed
RET0004104,ORD0063026,P00406,2026-07-16,1,Quality Issue,Approved
RET0004105,ORD0109943,P01009,2026-07-09,1,Quality Issue,Processed
RET0004106,ORD0072042,P00940,2026-03-14,3,Damaged,Processed
RET0004107,ORD0023856,P01959,2025-01-20,2,Wrong Product,Approved
RET0004108,ORD0051616,P00346,2026-07-08,1,Incorrect Size,Approved
RET0004109,ORD0109493,P00372,2026-04-24,1,Quality Issue,Processed
RET0004110,ORD0067109,P01713,2024-05-23,1,Quality Issue,Approved
RET0004111,ORD0097555,P01060,2026-04-12,1,Wrong Product,Approved
RET0004112,ORD0016588,P00115,2026-07-04,1,Wrong Product,Approved
RET0004113,ORD0020908,P00939,2026-03-30,1,Incorrect Size,Processed
RET0004114,ORD0009906,P01422,2025-11-12,1,Quality Issue,Approved
RET0004115,ORD0048998,P00952,2024-02-05,1,Damaged,Approved
RET0004116,ORD0019265,P01073,2024-04-28,1,Incorrect Size,Processed
RET0004117,ORD0053872,P00093,2024-04-19,1,Quality Issue,Approved
RET0004118,ORD0068063,P01452,2025-11-20,3,Customer Changed Mind,Processed
RET0004119,ORD0026487,P01312,2025-12-18,2,Customer Changed Mind,Approved
RET0004120,ORD0102236,P01059,2025-08-25,3,Quality Issue,Processed
RET0004121,ORD0005075,P00543,2026-07-03,1,Customer Changed Mind,Approved
RET0004122,ORD0021084,P01740,2026-03-01,1,Late Delivery,Approved
RET0004123,ORD0029099,P00578,2026-07-08,3,Quality Issue,Approved
RET0004124,ORD0082191,P01520,2025-07-31,1,Wrong Product,Pending
RET0004125,ORD0071427,P01276,2024-12-13,2,Incorrect Size,Processed
RET0004126,ORD0073492,P01299,2026-02-18,1,Customer Changed Mind,Approved
RET0004127,ORD0056266,P01783,2025-12-10,2,Customer Changed Mind,Approved
RET0004128,ORD0102233,P01964,2026-06-23,1,Quality Issue,Approved
RET0004129,ORD0012236,P01605,2026-04-20,1,Quality Issue,Approved
RET0004130,ORD0005480,P00855,2026-07-19,1,Customer Changed Mind,Approved
RET0004131,ORD0084182,P01361,2025-03-29,2,Quality Issue,Rejected
RET0004132,ORD0026266,P01943,2026-07-05,2,Incorrect Size,Approved
RET0004133,ORD0095924,P00772,2026-06-27,1,Quality Issue,Rejected
RET0004134,ORD0061797,P00221,2024-07-26,1,Quality Issue,Approved
RET0004135,ORD0091894,P00186,2025-12-19,3,Wrong Product,Processed
RET0004136,ORD0074747,P00523,2024-05-31,1,Customer Changed Mind,Approved
RET0004137,ORD0072257,P00739,2024-12-03,1,Late Delivery,Approved
RET0004138,ORD0029335,P01185,2025-06-18,3,Damaged,Processed
RET0004139,ORD0076197,P01706,2024-10-18,1,Quality Issue,Approved
RET0004140,ORD0064370,P00673,2025-12-31,1,Customer Changed Mind,Rejected
RET0004141,ORD0051984,P00346,2025-02-19,3,Wrong Product,Processed
RET0004142,ORD0038538,P00460,2026-01-25,1,Wrong Product,Pending
RET0004143,ORD0002166,P01840,2024-10-04,2,Wrong Product,Rejected
RET0004144,ORD0042462,P00907,2026-02-28,3,Customer Changed Mind,Approved
RET0004145,ORD0084148,P00446,2024-11-28,1,Quality Issue,Approved
RET0004146,ORD0057092,P01817,2026-07-19,1,Quality Issue,Processed
RET0004147,ORD0041665,P00131,2025-02-14,1,Wrong Product,Approved
RET0004148,ORD0012480,P01012,2025-03-30,1,Wrong Product,Processed
RET0004149,ORD0005495,P01433,2026-03-16,1,Quality Issue,Approved
RET0004150,ORD0086813,P01807,2026-03-29,1,Damaged,Processed
RET0004151,ORD0026584,P01567,2024-02-15,1,Late Delivery,Approved
RET0004152,ORD0087588,P00106,2025-03-14,3,Late Delivery,Approved
RET0004153,ORD0042533,P00612,2026-06-03,1,Late Delivery,Pending
RET0004154,ORD0091294,P01588,2026-02-26,1,Incorrect Size,Rejected
RET0004155,ORD0056557,P00028,2026-05-31,3,Quality Issue,Approved
RET0004156,ORD0108936,P00376,2025-04-17,1,Incorrect Size,Approved
RET0004157,ORD0035590,P00526,2026-01-11,1,Incorrect Size,Processed
RET0004158,ORD0066210,P00343,2026-05-16,1,Wrong Product,Approved
RET0004159,ORD0119414,P01259,2026-06-29,2,Wrong Product,Processed
RET0004160,ORD0103003,P00480,2025-09-24,2,Customer Changed Mind,Processed
RET0004161,ORD0112762,P00907,2026-07-13,2,Customer Changed Mind,Approved
RET0004162,ORD0113518,P00618,2025-02-16,3,Late Delivery,Approved
RET0004163,ORD0070981,P00826,2026-02-16,1,Wrong Product,Approved
RET0004164,ORD0023258,P00244,2026-02-26,2,Wrong Product,Approved
RET0004165,ORD0085760,P00298,2026-05-26,2,Customer Changed Mind,Processed
RET0004166,ORD0016746,P01227,2025-07-09,1,Quality Issue,Approved
RET0004167,ORD0078076,P00036,2025-08-26,2,Quality Issue,Pending
RET0004168,ORD0095679,P01616,2026-04-10,1,Incorrect Size,Processed
RET0004169,ORD0024023,P01597,2025-05-18,1,quality issue,Approved
RET0004170,ORD0106098,P00796,2026-04-21,1,Customer Changed Mind,Processed
RET0004171,ORD0017804,P01646,2025-11-26,2,Incorrect Size,Approved
RET0004172,ORD0080631,P00108,2024-07-20,1,Quality Issue,Approved
RET0004173,ORD0065036,P01742,2026-05-19,1,Quality Issue,Processed
RET0004174,ORD0039882,P00213,2024-08-01,1,Late Delivery,Approved
RET0004175,ORD0106878,P00130,2025-11-01,1,Damaged,Approved
RET0004176,ORD0070330,P01046,2025-10-25,3,Incorrect Size,Approved
RET0004177,ORD0021127,P00939,2025-12-02,1,Quality Issue,Approved
RET0004178,ORD0064883,P00693,2026-05-16,1,Late Delivery,Processed
RET0004179,ORD0001310,P01595,2026-05-21,2,Late Delivery,Pending
RET0004180,ORD0015016,P00028,2026-03-25,1,Customer Changed Mind,Processed
RET0004181,ORD0105606,P01355,2025-06-22,1,Wrong Product,Pending
RET0004182,ORD0074206,P00569,2026-05-01,2,Quality Issue,Processed
RET0004183,ORD0095017,P01852,2025-03-11,1,Late Delivery,Approved
RET0004184,ORD0053538,P01865,2026-05-16,2,Damaged,Rejected
RET0004185,ORD0008546,P00378,2025-04-23,1,Customer Changed Mind,Approved
RET0004186,ORD0045265,P01536,2026-08-06,1,Incorrect Size,Approved
RET0004187,ORD0052449,P01509,2025-12-23,2,Customer Changed Mind,Pending
RET0004188,ORD0079828,P01630,2026-04-23,1,Customer Changed Mind,Processed
RET0004189,ORD0052662,P01530,2026-04-08,1,Quality Issue,Pending
RET0004190,ORD0027104,P01981,2026-02-09,1,Quality Issue,Approved
RET0004191,ORD0071824,P01657,2026-03-28,1,Quality Issue,Processed
RET0004192,ORD0061428,P00200,2025-05-02,1,Incorrect Size,Approved
RET0004193,ORD0018435,P01361,2026-02-22,2,Damaged,Approved
RET0004194,ORD0012219,P00772,2026-07-22,1,Incorrect Size,Rejected
RET0004195,ORD0100421,P00993,2026-03-03,1,Incorrect Size,Approved
RET0004196,ORD0002621,P00711,2026-03-12,1,Late Delivery,Processed
RET0004197,ORD0002562,P01103,2025-11-02,1,Quality Issue,Rejected
RET0004198,ORD0095313,P01732,2026-07-30,2,Wrong Product,Rejected
RET0004199,ORD0068888,P00210,2026-03-22,1,Customer Changed Mind,Approved
RET0004200,ORD0109216,P01792,2026-07-07,1,Wrong Product,Approved
RET0004201,ORD0006573,P00987,2025-10-08,1,Damaged,Pending
RET0004202,ORD0001194,P00254,2026-06-11,1,Incorrect Size,Processed
RET0004203,ORD0007753,P01750,2026-04-16,3,Wrong Product,Processed
RET0004204,ORD0081326,P01317,2024-05-10,1,Quality Issue,Approved
RET0004205,ORD0032572,P00228,2025-01-03,1,Customer Changed Mind,Approved
RET0004206,ORD0105464,P01607,2026-06-15,1,Customer Changed Mind,Pending
RET0004207,ORD0077630,P00137,2025-03-19,1,Customer Changed Mind,Approved
RET0004208,ORD0030223,P01457,2026-07-05,1,Customer Changed Mind,Processed
